parent_company,lens_id,date_published,title,applicants,climate_codes,abstract
Apple,125-815-369-840-115,2014-04-17,Fabric Delivered Interrupts,APPLE INC,Y02D10/00; Y02D10/00,"In an embodiment, a system includes at least one peripheral device, an interrupt controller, a memory controller, at least one CPU, and an interrupt message circuit coupled to the peripheral device. The interrupt message circuit may be coupled to receive the interrupt signal from the peripheral device, and may be configured to generate an interrupt message for transmission on a communication fabric. In some embodiments, there may be multiple peripherals which have independent paths through the f"
Apple,127-070-266-036-916,2014-04-16,Adaptive voltage adjustment based on temperature value,APPLE INC,Y02D10/00; Y02D10/00,"Various embodiments of a method and apparatus for performing adaptive voltage adjustment based on temperature value are disclosed. In one embodiment, and integrated circuit (IC) includes logic circuitry having at least one temperature sensor therein. The IC also includes a power management circuit coupled to receive temperature readings from the temperature sensor. The power management circuit is configured to determine a temperature of the IC based on a temperature reading received from the tem"
Apple,132-595-027-187-357,2014-04-08,Efficient storage power management,SHAYER DAVID ALLAN; APPLE INC,Y02D10/00; Y02D30/50; Y02D10/00; Y02D30/50,"Devices and methods for storage power management that depend at least partly on the operational component requesting access to the storage. For example, an electronic device may include storage and data processing circuitry. The storage may be capable of being activated and deactivated. The data processing circuitry may be configured to include several operational components and to obtain data from the storage upon request by the operational components. Additionally, the data processing circuitr"
Apple,133-882-801-020-977,2014-04-03,METHOD AND APPARATUS FOR CELL RESELECTION,APPLE INC,Y02D30/70,PROBLEM TO BE SOLVED: To provide a method of reselecting a mobile wireless communication device to a network subsystem before initiating a connection with a wireless communication network.SOLUTION: A connection request is received by the mobile wireless communication device in response to a user input. Attributes of signals received by the mobile wireless communication device from multiple network subsystems in the wireless communication network are measured over a period of time. The mobile wir
Apple,134-154-354-049-25X,2014-04-03,Flexible electronic devices,APPLE INC,Y02D10/00; Y02E10/549; Y02E60/10; Y02P70/50; Y02D10/00; Y02E10/549,"Flexible electronic devices may be provided. A flexible electronic device may include a flexible display, a flexible housing and one or more flexible internal components configured to allow the flexible electronic device to be deformed. Flexible displays may include flexible display layers, flexible touch-sensitive layers, and flexible display cover layers. The flexible housing may be a multi-stable flexible housing having one or more stable positions. The flexible housing may include a configur"
Apple,134-242-745-871-785,2014-04-10,METHODS AND APPARATUS FOR REDUCING POWER CONSUMPTION WITHIN EMBEDDED SYSTEMS,APPLE INC,Y02D10/00; Y02D30/50; Y02D10/00; Y02D30/50,"Methods and apparatus for managing connections between multiple internal integrated circuits (ICs) of, for example, a high-speed internal device interface. Improved schemes for coordination of connection and disconnection events, and/or suspension and resumption of operation for a High-Speed Inter-Chip TM (HSIC) interface are disclosed. In one exemplary embodiment, a ""device""-initiated and ""host'-initiated connect/disconnect procedure is disclosed, that provides improved timing, synchronization,"
Apple,134-391-883-063-128,2014-04-16,Inline melt control via RF power,APPLE INC; CRUCIBLE INTELLECTUAL PROP LLC,Y02P10/25; Y02P10/25,"The invention relates to inline melt control via RF power. Particularly, various embodiments provide apparatus and methods for melting materials and for containing the molten materials within melt zone during melting. Exemplary apparatus may include a vessel configured to receive a material for melting therein; a load induction coil positioned adjacent to the vessel to melt the material therein; and a containment induction coil positioned in line with the load induction coil. The material in the"
Apple,138-768-855-967-536,2014-04-09,Monitoring battery in portable electronic device,APPLE INC,Y02D10/00; Y02D30/70; Y02D10/00; Y02D30/70,"The disclosed embodiments provide a system that monitors a battery in a portable electronic device. During operation, the system monitors a state of charge of the battery while the battery is powering the portable electronic device. Next, when the state of charge of the battery reaches a predetermined reserve capacity, the system monitors a voltage of the battery. Then, when the monitored voltage of the battery reaches a predetermined termination voltage, the system puts the portable electronic "
Apple,142-731-797-491-220,2014-04-03,METHOD FOR SIMULTANEOUSLY RECEIVING LTE AND 1X IN SRLTE DEVICE,APPLE INC,Y02D30/70; Y02D30/70,"Methods, apparatuses and computer readable media are described that configure wireless circuitry of a wireless communication device. The wireless communication device establishes a connection to a first wireless network using first and second receiving signaling chains. In response to detecting a radio frequency tune-away event, the wireless communication device reconfigures only one of the radio frequency signaling chains to receive signals from a second wireless network when a set of receive s"
Apple,147-960-726-199-063,2014-04-15,Power converter system with synchronous rectifier output stage and reduced no-load power consumption,SIMS NICHOLAS A; TERLIZZI JEFFREY J; APPLE INC,Y02B70/10; Y02B70/10,A power converter circuit may convert alternating current signals into direct current signals. A load may be powered from output terminals that are provided with the direct current signals. The power converter circuit may have a transformer with primary and secondary sides. A transistor on the primary side may be controlled using a pulse width modulation controller. A diode may be coupled in series with the secondary side of the transformer and the load. To improve efficiency at larger load curr
