parent_company,lens_id,date_published,publication_type,patent_status,title,applicants,climate_codes,abstract
Meta,097-946-694-454-628,2016-04-28,GRANTED_PATENT,INACTIVE,Using a wireless radio to manage power consumption,FACEBOOK INC,Y02D30/70,Particular embodiments of a wireless communication system comprise a wireless device and a base station having at least one network connection and an RF transceiver. The base station may be configured to generate an RF signal and communicate with the wireless device using backscatter communication. The wireless device may be configured to generate operating power for the wireless device from the RF signal and to receive data transmitted using the RF signal and communicate data to the base statio
Meta,148-596-195-210-224,2018-10-16,GRANTED_PATENT,ACTIVE,Methods for generating 3D printed substrates for electronics assembled in a modular fashion,FACEBOOK INC,Y02T10/82,"Systems, media, and methods for modeling electronic products for 3D printing including providing a library of modules and module interfaces; receiving at least one ruleset; receiving preliminary substrate structure data, the preliminary substrate structure data comprising shape and volume data defining a substrate; providing an interface allowing the user to place one or more modules on the substrate; providing an interface allowing the user to place one or more module interfaces, the module int"
Meta,102-928-135-157-07X,2019-03-27,GRANTED_PATENT,ACTIVE,"NETZWERKSCHALTER, DIE ZUR VERWENDUNG OPTISCHER ODER ELEKTRISCHER SCHNITTSTELLEN KONFIGURIERT SIND",FACEBOOK INC,Y02D30/50,
Meta,110-771-907-182-37X,2018-10-30,GRANTED_PATENT,ACTIVE,Screen timeout duration,FACEBOOK INC,Y02D10/00; Y02D10/00,"In one embodiment, a method includes determining for each of multiple countdowns to an automatic screen timeout of a computing device whether the countdown was too long or too short. The countdown is too short if user interaction with the computing device occurred within a first pre-determined amount of time after the automatic screen timeout. The countdown is too long if user interaction with the computing device turned off a screen of the computing device prior to a second pre-determined amoun"
Meta,146-031-019-817-456,2017-09-07,GRANTED_PATENT,INACTIVE,Dynamic duty-cycling of processor of mobile device based on operating condition of mobile device,FACEBOOK INC,Y02D30/70,"DYNAMIC DUTY-CYCLING OF PROCESSOR OF MOBILE DEVICE BASED ON OPERATING CONDITION OF MOBILE DEVICE In one embodiment, a method includes recording a first location of a mobile device; determining, by one or more processors of a geographic-positioning component of the mobile device, on a periodic basis, a current location of the mobile device; 5 determining, by the processors of the geographic-positioning component, whether the current location is outside a geographic region defined at least in part"
Meta,029-875-621-643-282,2015-10-29,GRANTED_PATENT,INACTIVE,Global-positioning system (GPS) update interval based on sensor,FACEBOOK INC,Y02D30/70,"In one embodiment, a method includes transmitting at a pre-determined polling frequency an activation signal waking from a sleep mode an application on a mobile computing device and causing the application to activate a location service of the mobile computing device for a pre-determined sampling duration. The pre-determined polling frequency and the pre-determined sampling duration are determined at least in part by detecting a movement of the mobile computing device. The method also includes r"
Meta,142-017-156-167-035,2019-06-19,PATENT_APPLICATION,DISCONTINUED,"AUTOMATISCHE FLUGZEUGDESIGNOPTIMIERUNG AUF BASIS VON GEMEINSAMER AERODYNAMISCHER, STRUKTURELLER UND ENERGIELEISTUNG",FACEBOOK INC,Y02T90/00,"Systems, methods, and non-transitory computer-readable media are disclosed for automatically generating aircraft models by modifying quantitative design variables based on joint analysis of aerodynamic, structural, and/or energy performance. For example, in one or more embodiments, disclosed systems iteratively modify ailerons and a propulsion system based on performance criteria until a balancing metric converges. The disclosed systems then determine performance metrics corresponding to the air"
Meta,156-680-469-937-386,2019-03-19,GRANTED_PATENT,ACTIVE,Selection of an ADC for each RF chain of a remote radio head unit,FACEBOOK INC,Y02D30/70; Y02D30/70,"Apparatuses, methods, and systems for selecting an ADC for each RF chain of an RRU are disclosed. One embodiment of the RRU includes a plurality of antennas and a plurality of RF chains configured to receive a plurality of wireless signals, A plurality of outputs of the RRU connected to a front-haul, wherein the front-haul electrically connects the plurality of outputs of the RRU to a baseband unit (BBU), wherein each of the outputs is connected to an output of one of a plurality of ADCs. Furthe"
Meta,047-231-028-160-430,2017-04-11,GRANTED_PATENT,INACTIVE,Processor clocking policies for mobile computing devices,TAL ERAN; SCHILLINGS BENOIT M; TOKSVIG MICHAEL JOHN MCKENZIE; FACEBOOK INC,Y02D10/00; Y02D30/70; Y02D10/00; Y02D30/70,"In one embodiment, a processor of a computing device executes a sequence of instructions that depends on one or more external operations. Software of the computing device determines a clocking policy for the processor during execution of the sequence of instructions. The clocking policy is based at least in part on a pattern of execution involving the sequence of instructions and the external operations, and the clocking policy modifies a clock speed of the processor. The software of the computi"
Meta,113-708-265-364-450,2015-12-15,GRANTED_PATENT,ACTIVE,Distribution node and client node for next generation data network,FACEBOOK INC,Y02D30/70; Y02D30/70,"A Next Generation Data Network is described. It leverages the “cloud” for data management, low frequency data computation and analytics. The wireless network is a single frequency network that permits limited non-line of sight operation. The wireless network using packet switched beams, the beams are formed and switched electronically. It utilizes advanced signal processing to compensate for low transmit signal power and multipath reflections that can be frequency or flat fades."
Meta,020-090-907-642-27X,2016-11-08,GRANTED_PATENT,ACTIVE,Substantially continuous location logging for geographic-positioning capable devices,PAPAKIPOS MATTHEW NICHOLAS; PROCTOR IAIN ANDREW RUSSELL; FACEBOOK INC,Y02D30/70; Y02D30/70,"In one embodiment, a method includes recording a first location of a mobile device; determining, by one or more processors of a geographic-positioning component of the mobile device, on a periodic basis, a current location of the mobile device; determining, by the processors of the geographic-positioning component, whether the current location is outside a geographic region defined at least in part by the first location; and if the current location is outside the geographic region, then transmit"
